run_id,seed,model,persona,memory_type,temperature,risk_aversion,risk_aversion_level,aggressiveness,aggressiveness_level,profit_orientation,profit_orientation_level,timestamp,period,step,agent_id,agent_type,action,submitted_price,reservation_value,matched,trade_price,counterparty,profit
2,43,gemma3-27b,baseline,refined,0.7,none,0,none,0,none,0,20260609_055319,1,1,B23,buyer,bid,14,15,False,,,
2,43,gemma3-27b,baseline,refined,0.7,none,0,none,0,none,0,20260609_055319,1,1,B15,buyer,bid,15,15,False,,,
2,43,gemma3-27b,baseline,refined,0.7,none,0,none,0,none,0,20260609_055319,1,1,B22,buyer,bid,16,17,False,,,
2,43,gemma3-27b,baseline,refined,0.7,none,0,none,0,none,0,20260609_055319,1,1,B16,buyer,bid,17,20,False,,,
2,43,gemma3-27b,baseline,refined,0.7,none,0,none,0,none,0,20260609_055319,1,1,B1,buyer,bid,18,20,False,,,
2,43,gemma3-27b,baseline,refined,0.7,none,0,none,0,none,0,20260609_055319,1,1,S4,seller,ask,13,12,True,18,B1,6
2,43,gemma3-27b,baseline,refined,0.7,none,0,none,0,none,0,20260609_055319,1,2,B11,buyer,bid,13,13,False,,,
2,43,gemma3-27b,baseline,refined,0.7,none,0,none,0,none,0,20260609_055319,1,2,B2,buyer,bid,8,8,False,,,
2,43,gemma3-27b,baseline,refined,0.7,none,0,none,0,none,0,20260609_055319,1,2,S4,seller,ask,17,12,False,,,
2,43,gemma3-27b,baseline,refined,0.7,none,0,none,0,none,0,20260609_055319,1,2,S3,seller,ask,12,12,True,13,B11,1
2,43,gemma3-27b,baseline,refined,0.7,none,0,none,0,none,0,20260609_055319,1,2,B20,buyer,bid,11,15,False,,,
2,43,gemma3-27b,baseline,refined,0.7,none,0,none,0,none,0,20260609_055319,1,2,B12,buyer,bid,17,17,False,,,
2,43,gemma3-27b,baseline,refined,0.7,none,0,none,0,none,0,20260609_055319,1,2,B8,buyer,bid,12,15,False,,,
2,43,gemma3-27b,baseline,refined,0.7,none,0,none,0,none,0,20260609_055319,1,2,S2,seller,ask,14,12,True,17,B12,5
2,43,gemma3-27b,baseline,refined,0.7,none,0,none,0,none,0,20260609_055319,1,2,B16,buyer,bid,18,20,False,,,
2,43,gemma3-27b,baseline,refined,0.7,none,0,none,0,none,0,20260609_055319,1,2,B10,buyer,bid,8,8,False,,,
2,43,gemma3-27b,baseline,refined,0.7,none,0,none,0,none,0,20260609_055319,1,2,B14,buyer,bid,10,17,False,,,
2,43,gemma3-27b,baseline,refined,0.7,none,0,none,0,none,0,20260609_055319,1,2,B9,buyer,bid,13,13,False,,,
2,43,gemma3-27b,baseline,refined,0.7,none,0,none,0,none,0,20260609_055319,1,2,B22,buyer,bid,17,17,False,,,
2,43,gemma3-27b,baseline,refined,0.7,none,0,none,0,none,0,20260609_055319,1,2,S1,seller,ask,14,12,True,18,B16,6
2,43,gemma3-27b,baseline,refined,0.7,none,0,none,0,none,0,20260609_055319,1,2,B5,buyer,bid,7,8,False,,,
2,43,gemma3-27b,baseline,refined,0.7,none,0,none,0,none,0,20260609_055319,1,2,B3,buyer,bid,9,17,False,,,
2,43,gemma3-27b,baseline,refined,0.7,none,0,none,0,none,0,20260609_055319,1,3,B5,buyer,bid,8,8,False,,,
2,43,gemma3-27b,baseline,refined,0.7,none,0,none,0,none,0,20260609_055319,1,3,S3,seller,ask,12,12,False,,,
2,43,gemma3-27b,baseline,refined,0.7,none,0,none,0,none,0,20260609_055319,1,3,S2,seller,ask,15,12,False,,,
2,43,gemma3-27b,baseline,refined,0.7,none,0,none,0,none,0,20260609_055319,1,3,S4,seller,ask,16,12,False,,,
2,43,gemma3-27b,baseline,refined,0.7,none,0,none,0,none,0,20260609_055319,1,3,B23,buyer,bid,13,15,True,12,S3,3
2,43,gemma3-27b,baseline,refined,0.7,none,0,none,0,none,0,20260609_055319,1,3,B14,buyer,bid,11,17,False,,,
2,43,gemma3-27b,baseline,refined,0.7,none,0,none,0,none,0,20260609_055319,1,3,B20,buyer,bid,12,15,False,,,
2,43,gemma3-27b,baseline,refined,0.7,none,0,none,0,none,0,20260609_055319,1,3,B3,buyer,bid,10,17,False,,,
2,43,gemma3-27b,baseline,refined,0.7,none,0,none,0,none,0,20260609_055319,1,3,B17,buyer,bid,13,13,False,,,
2,43,gemma3-27b,baseline,refined,0.7,none,0,none,0,none,0,20260609_055319,1,3,S1,seller,ask,15,12,False,,,
2,43,gemma3-27b,baseline,refined,0.7,none,0,none,0,none,0,20260609_055319,1,3,B15,buyer,bid,15,15,True,15,S1,0
2,43,gemma3-27b,baseline,refined,0.7,none,0,none,0,none,0,20260609_055319,1,3,B8,buyer,bid,13,15,False,,,
2,43,gemma3-27b,baseline,refined,0.7,none,0,none,0,none,0,20260609_055319,1,4,B8,buyer,bid,14,15,False,,,
2,43,gemma3-27b,baseline,refined,0.7,none,0,none,0,none,0,20260609_055319,1,4,B3,buyer,bid,15,17,False,,,
2,43,gemma3-27b,baseline,refined,0.7,none,0,none,0,none,0,20260609_055319,1,4,S1,seller,ask,16,12,False,,,
2,43,gemma3-27b,baseline,refined,0.7,none,0,none,0,none,0,20260609_055319,1,4,B14,buyer,bid,12,17,False,,,
2,43,gemma3-27b,baseline,refined,0.7,none,0,none,0,none,0,20260609_055319,1,4,S2,seller,ask,14,12,True,15,B3,3
2,43,gemma3-27b,baseline,refined,0.7,none,0,none,0,none,0,20260609_055319,1,4,B6,buyer,bid,8,8,False,,,
2,43,gemma3-27b,baseline,refined,0.7,none,0,none,0,none,0,20260609_055319,1,4,B22,buyer,bid,17,17,False,,,
2,43,gemma3-27b,baseline,refined,0.7,none,0,none,0,none,0,20260609_055319,1,4,S4,seller,ask,15,12,True,17,B22,5
2,43,gemma3-27b,baseline,refined,0.7,none,0,none,0,none,0,20260609_055319,1,4,B20,buyer,bid,13,15,False,,,
2,43,gemma3-27b,baseline,refined,0.7,none,0,none,0,none,0,20260609_055319,1,5,B8,buyer,bid,15,15,False,,,
2,43,gemma3-27b,baseline,refined,0.7,none,0,none,0,none,0,20260609_055319,1,5,S4,seller,ask,14,12,True,15,B8,3
2,43,gemma3-27b,baseline,refined,0.7,none,0,none,0,none,0,20260609_055319,1,5,S3,seller,ask,12,12,False,,,
2,43,gemma3-27b,baseline,refined,0.7,none,0,none,0,none,0,20260609_055319,1,5,S2,seller,ask,13,12,False,,,
2,43,gemma3-27b,baseline,refined,0.7,none,0,none,0,none,0,20260609_055319,1,5,B20,buyer,bid,14,15,True,12,S3,3
2,43,gemma3-27b,baseline,refined,0.7,none,0,none,0,none,0,20260609_055319,1,5,B14,buyer,bid,13,17,False,,,
2,43,gemma3-27b,baseline,refined,0.7,none,0,none,0,none,0,20260609_055319,1,5,S1,seller,ask,17,12,False,,,
2,43,gemma3-27b,baseline,refined,0.7,none,0,none,0,none,0,20260609_055319,1,5,B2,buyer,bid,8,8,False,,,
2,43,gemma3-27b,baseline,refined,0.7,none,0,none,0,none,0,20260609_055319,1,5,B9,buyer,bid,13,13,False,,,
2,43,gemma3-27b,baseline,refined,0.7,none,0,none,0,none,0,20260609_055319,1,5,B10,buyer,bid,8,8,False,,,
2,43,gemma3-27b,baseline,refined,0.7,none,0,none,0,none,0,20260609_055319,1,6,B14,buyer,bid,14,17,False,,,
2,43,gemma3-27b,baseline,refined,0.7,none,0,none,0,none,0,20260609_055319,1,6,S2,seller,ask,16,12,False,,,
2,43,gemma3-27b,baseline,refined,0.7,none,0,none,0,none,0,20260609_055319,1,6,S3,seller,ask,12,12,True,14,B14,2
2,43,gemma3-27b,baseline,refined,0.7,none,0,none,0,none,0,20260609_055319,1,6,S1,seller,ask,18,12,False,,,
2,43,gemma3-27b,baseline,refined,0.7,none,0,none,0,none,0,20260609_055319,1,6,S4,seller,ask,13,12,False,,,
2,43,gemma3-27b,baseline,refined,0.7,none,0,none,0,none,0,20260609_055319,1,7,S3,seller,ask,13,12,False,,,
2,43,gemma3-27b,baseline,refined,0.7,none,0,none,0,none,0,20260609_055319,1,7,S4,seller,ask,12,12,False,,,
2,43,gemma3-27b,baseline,refined,0.7,none,0,none,0,none,0,20260609_055319,1,7,S1,seller,ask,19,12,False,,,
2,43,gemma3-27b,baseline,refined,0.7,none,0,none,0,none,0,20260609_055319,1,7,S2,seller,ask,15,12,False,,,
2,43,gemma3-27b,baseline,refined,0.7,none,0,none,0,none,0,20260609_055319,1,7,B9,buyer,bid,12,13,True,12,S4,1
2,43,gemma3-27b,baseline,refined,0.7,none,0,none,0,none,0,20260609_055319,1,8,S1,seller,ask,18,12,False,,,
2,43,gemma3-27b,baseline,refined,0.7,none,0,none,0,none,0,20260609_055319,1,8,S4,seller,ask,13,12,False,,,
2,43,gemma3-27b,baseline,refined,0.7,none,0,none,0,none,0,20260609_055319,1,8,S2,seller,ask,14,12,False,,,
2,43,gemma3-27b,baseline,refined,0.7,none,0,none,0,none,0,20260609_055319,1,9,S3,seller,ask,12,12,False,,,
2,43,gemma3-27b,baseline,refined,0.7,none,0,none,0,none,0,20260609_055319,1,9,S4,seller,ask,14,12,False,,,
2,43,gemma3-27b,baseline,refined,0.7,none,0,none,0,none,0,20260609_055319,1,9,S2,seller,ask,13,12,False,,,
2,43,gemma3-27b,baseline,refined,0.7,none,0,none,0,none,0,20260609_055319,1,9,S1,seller,ask,17,12,False,,,
2,43,gemma3-27b,baseline,refined,0.7,none,0,none,0,none,0,20260609_055319,1,10,S2,seller,ask,12,12,False,,,
2,43,gemma3-27b,baseline,refined,0.7,none,0,none,0,none,0,20260609_055319,1,10,B17,buyer,bid,12,13,True,12,S3,1
2,43,gemma3-27b,baseline,refined,0.7,none,0,none,0,none,0,20260609_055319,1,10,S1,seller,ask,16,12,False,,,
2,43,gemma3-27b,baseline,refined,0.7,none,0,none,0,none,0,20260609_055319,1,10,S4,seller,ask,15,12,False,,,
2,43,gemma3-27b,baseline,refined,0.7,none,0,none,0,none,0,20260609_055319,2,1,B5,buyer,bid,13,17,False,,,
2,43,gemma3-27b,baseline,refined,0.7,none,0,none,0,none,0,20260609_055319,2,1,B16,buyer,bid,14,15,False,,,
2,43,gemma3-27b,baseline,refined,0.7,none,0,none,0,none,0,20260609_055319,2,1,B4,buyer,bid,15,17,False,,,
2,43,gemma3-27b,baseline,refined,0.7,none,0,none,0,none,0,20260609_055319,2,1,B9,buyer,bid,16,20,False,,,
2,43,gemma3-27b,baseline,refined,0.7,none,0,none,0,none,0,20260609_055319,2,1,S2,seller,ask,15,12,True,16,B9,4
2,43,gemma3-27b,baseline,refined,0.7,none,0,none,0,none,0,20260609_055319,2,1,B15,buyer,bid,17,20,False,,,
2,43,gemma3-27b,baseline,refined,0.7,none,0,none,0,none,0,20260609_055319,2,1,B14,buyer,bid,18,20,False,,,
2,43,gemma3-27b,baseline,refined,0.7,none,0,none,0,none,0,20260609_055319,2,1,B20,buyer,bid,19,20,False,,,
2,43,gemma3-27b,baseline,refined,0.7,none,0,none,0,none,0,20260609_055319,2,1,S4,seller,ask,18,12,True,19,B20,7
2,43,gemma3-27b,baseline,refined,0.7,none,0,none,0,none,0,20260609_055319,2,1,B6,buyer,bid,7,8,False,,,
2,43,gemma3-27b,baseline,refined,0.7,none,0,none,0,none,0,20260609_055319,2,1,S3,seller,ask,15,12,False,,,
2,43,gemma3-27b,baseline,refined,0.7,none,0,none,0,none,0,20260609_055319,2,1,B21,buyer,bid,16,17,True,15,S3,2
2,43,gemma3-27b,baseline,refined,0.7,none,0,none,0,none,0,20260609_055319,2,1,S1,seller,ask,14,12,False,,,
2,43,gemma3-27b,baseline,refined,0.7,none,0,none,0,none,0,20260609_055319,2,2,B23,buyer,bid,8,8,False,,,
2,43,gemma3-27b,baseline,refined,0.7,none,0,none,0,none,0,20260609_055319,2,2,B18,buyer,bid,9,15,False,,,
2,43,gemma3-27b,baseline,refined,0.7,none,0,none,0,none,0,20260609_055319,2,2,B13,buyer,bid,8,8,False,,,
2,43,gemma3-27b,baseline,refined,0.7,none,0,none,0,none,0,20260609_055319,2,2,B1,buyer,bid,13,13,False,,,
2,43,gemma3-27b,baseline,refined,0.7,none,0,none,0,none,0,20260609_055319,2,2,S3,seller,ask,14,12,False,,,
2,43,gemma3-27b,baseline,refined,0.7,none,0,none,0,none,0,20260609_055319,2,2,B2,buyer,bid,14,15,True,14,S1,1
2,43,gemma3-27b,baseline,refined,0.7,none,0,none,0,none,0,20260609_055319,2,2,B6,buyer,bid,8,8,False,,,
2,43,gemma3-27b,baseline,refined,0.7,none,0,none,0,none,0,20260609_055319,2,2,S1,seller,ask,13,12,False,,,
2,43,gemma3-27b,baseline,refined,0.7,none,0,none,0,none,0,20260609_055319,2,2,B19,buyer,bid,9,13,False,,,
2,43,gemma3-27b,baseline,refined,0.7,none,0,none,0,none,0,20260609_055319,2,2,B8,buyer,bid,13,13,True,13,S1,0
2,43,gemma3-27b,baseline,refined,0.7,none,0,none,0,none,0,20260609_055319,2,2,B16,buyer,bid,15,15,False,,,
2,43,gemma3-27b,baseline,refined,0.7,none,0,none,0,none,0,20260609_055319,2,2,S4,seller,ask,17,12,False,,,
2,43,gemma3-27b,baseline,refined,0.7,none,0,none,0,none,0,20260609_055319,2,2,B5,buyer,bid,14,17,False,,,
2,43,gemma3-27b,baseline,refined,0.7,none,0,none,0,none,0,20260609_055319,2,2,B17,buyer,bid,0,0,False,,,
2,43,gemma3-27b,baseline,refined,0.7,none,0,none,0,none,0,20260609_055319,2,2,B14,buyer,bid,19,20,True,17,S4,3
2,43,gemma3-27b,baseline,refined,0.7,none,0,none,0,none,0,20260609_055319,2,2,B15,buyer,bid,18,20,False,,,
2,43,gemma3-27b,baseline,refined,0.7,none,0,none,0,none,0,20260609_055319,2,2,S2,seller,ask,14,12,True,18,B15,6
2,43,gemma3-27b,baseline,refined,0.7,none,0,none,0,none,0,20260609_055319,2,2,B4,buyer,bid,16,17,False,,,
2,43,gemma3-27b,baseline,refined,0.7,none,0,none,0,none,0,20260609_055319,2,3,B19,buyer,bid,10,13,False,,,
2,43,gemma3-27b,baseline,refined,0.7,none,0,none,0,none,0,20260609_055319,2,3,B4,buyer,bid,17,17,False,,,
2,43,gemma3-27b,baseline,refined,0.7,none,0,none,0,none,0,20260609_055319,2,3,B3,buyer,bid,8,8,False,,,
2,43,gemma3-27b,baseline,refined,0.7,none,0,none,0,none,0,20260609_055319,2,3,B11,buyer,bid,13,13,False,,,
2,43,gemma3-27b,baseline,refined,0.7,none,0,none,0,none,0,20260609_055319,2,3,S1,seller,ask,12,12,True,17,B4,5
2,43,gemma3-27b,baseline,refined,0.7,none,0,none,0,none,0,20260609_055319,2,3,B18,buyer,bid,10,15,False,,,
2,43,gemma3-27b,baseline,refined,0.7,none,0,none,0,none,0,20260609_055319,2,3,S3,seller,ask,13,12,False,,,
2,43,gemma3-27b,baseline,refined,0.7,none,0,none,0,none,0,20260609_055319,2,3,B22,buyer,bid,14,15,True,13,S3,2
2,43,gemma3-27b,baseline,refined,0.7,none,0,none,0,none,0,20260609_055319,2,3,B5,buyer,bid,15,17,False,,,
2,43,gemma3-27b,baseline,refined,0.7,none,0,none,0,none,0,20260609_055319,2,3,S2,seller,ask,13,12,True,15,B5,3
2,43,gemma3-27b,baseline,refined,0.7,none,0,none,0,none,0,20260609_055319,2,3,B10,buyer,bid,17,17,False,,,
2,43,gemma3-27b,baseline,refined,0.7,none,0,none,0,none,0,20260609_055319,2,3,S4,seller,ask,16,12,True,17,B10,5
2,43,gemma3-27b,baseline,refined,0.7,none,0,none,0,none,0,20260609_055319,2,4,S4,seller,ask,15,12,False,,,
2,43,gemma3-27b,baseline,refined,0.7,none,0,none,0,none,0,20260609_055319,2,4,S3,seller,ask,12,12,False,,,
2,43,gemma3-27b,baseline,refined,0.7,none,0,none,0,none,0,20260609_055319,2,4,B13,buyer,bid,8,8,False,,,
2,43,gemma3-27b,baseline,refined,0.7,none,0,none,0,none,0,20260609_055319,2,4,B19,buyer,bid,11,13,False,,,
2,43,gemma3-27b,baseline,refined,0.7,none,0,none,0,none,0,20260609_055319,2,4,B18,buyer,bid,12,15,True,12,S3,3
2,43,gemma3-27b,baseline,refined,0.7,none,0,none,0,none,0,20260609_055319,2,4,B17,buyer,bid,0,0,False,,,
2,43,gemma3-27b,baseline,refined,0.7,none,0,none,0,none,0,20260609_055319,2,4,S2,seller,ask,12,12,False,,,
2,43,gemma3-27b,baseline,refined,0.7,none,0,none,0,none,0,20260609_055319,2,4,B16,buyer,bid,13,15,True,12,S2,3
2,43,gemma3-27b,baseline,refined,0.7,none,0,none,0,none,0,20260609_055319,2,4,B1,buyer,bid,13,13,False,,,
2,43,gemma3-27b,baseline,refined,0.7,none,0,none,0,none,0,20260609_055319,2,5,B19,buyer,bid,12,13,False,,,
2,43,gemma3-27b,baseline,refined,0.7,none,0,none,0,none,0,20260609_055319,2,5,S1,seller,ask,14,12,False,,,
2,43,gemma3-27b,baseline,refined,0.7,none,0,none,0,none,0,20260609_055319,2,5,B3,buyer,bid,8,8,False,,,
2,43,gemma3-27b,baseline,refined,0.7,none,0,none,0,none,0,20260609_055319,2,5,S2,seller,ask,13,12,True,13,B1,1
2,43,gemma3-27b,baseline,refined,0.7,none,0,none,0,none,0,20260609_055319,2,5,S4,seller,ask,14,12,False,,,
2,43,gemma3-27b,baseline,refined,0.7,none,0,none,0,none,0,20260609_055319,2,5,B11,buyer,bid,13,13,False,,,
2,43,gemma3-27b,baseline,refined,0.7,none,0,none,0,none,0,20260609_055319,2,6,S4,seller,ask,13,12,True,13,B11,1
2,43,gemma3-27b,baseline,refined,0.7,none,0,none,0,none,0,20260609_055319,2,6,S2,seller,ask,14,12,False,,,
2,43,gemma3-27b,baseline,refined,0.7,none,0,none,0,none,0,20260609_055319,2,6,B17,buyer,bid,0,0,False,,,
2,43,gemma3-27b,baseline,refined,0.7,none,0,none,0,none,0,20260609_055319,2,6,B19,buyer,bid,13,13,False,,,
2,43,gemma3-27b,baseline,refined,0.7,none,0,none,0,none,0,20260609_055319,2,6,S1,seller,ask,15,12,False,,,
2,43,gemma3-27b,baseline,refined,0.7,none,0,none,0,none,0,20260609_055319,2,6,S3,seller,ask,12,12,True,13,B19,1
2,43,gemma3-27b,baseline,refined,0.7,none,0,none,0,none,0,20260609_055319,3,1,B20,buyer,bid,18,20,False,,,
2,43,gemma3-27b,baseline,refined,0.7,none,0,none,0,none,0,20260609_055319,3,1,S2,seller,ask,17,12,True,18,B20,6
2,43,gemma3-27b,baseline,refined,0.7,none,0,none,0,none,0,20260609_055319,3,1,B1,buyer,bid,19,20,False,,,
2,43,gemma3-27b,baseline,refined,0.7,none,0,none,0,none,0,20260609_055319,3,1,S3,seller,ask,17,12,True,19,B1,7
2,43,gemma3-27b,baseline,refined,0.7,none,0,none,0,none,0,20260609_055319,3,1,S1,seller,ask,17,12,False,,,
2,43,gemma3-27b,baseline,refined,0.7,none,0,none,0,none,0,20260609_055319,3,1,B15,buyer,bid,0,0,False,,,
2,43,gemma3-27b,baseline,refined,0.7,none,0,none,0,none,0,20260609_055319,3,1,B9,buyer,bid,20,20,True,17,S1,3
2,43,gemma3-27b,baseline,refined,0.7,none,0,none,0,none,0,20260609_055319,3,1,B14,buyer,bid,20,20,False,,,
2,43,gemma3-27b,baseline,refined,0.7,none,0,none,0,none,0,20260609_055319,3,1,S4,seller,ask,16,12,True,20,B14,8
2,43,gemma3-27b,baseline,refined,0.7,none,0,none,0,none,0,20260609_055319,3,2,S2,seller,ask,16,12,False,,,
2,43,gemma3-27b,baseline,refined,0.7,none,0,none,0,none,0,20260609_055319,3,2,S4,seller,ask,15,12,False,,,
2,43,gemma3-27b,baseline,refined,0.7,none,0,none,0,none,0,20260609_055319,3,2,S1,seller,ask,16,12,False,,,
2,43,gemma3-27b,baseline,refined,0.7,none,0,none,0,none,0,20260609_055319,3,2,B13,buyer,bid,16,17,True,15,S4,2
2,43,gemma3-27b,baseline,refined,0.7,none,0,none,0,none,0,20260609_055319,3,2,B19,buyer,bid,13,13,False,,,
2,43,gemma3-27b,baseline,refined,0.7,none,0,none,0,none,0,20260609_055319,3,2,B17,buyer,bid,8,8,False,,,
2,43,gemma3-27b,baseline,refined,0.7,none,0,none,0,none,0,20260609_055319,3,2,B5,buyer,bid,14,15,False,,,
2,43,gemma3-27b,baseline,refined,0.7,none,0,none,0,none,0,20260609_055319,3,2,B23,buyer,bid,7,8,False,,,
2,43,gemma3-27b,baseline,refined,0.7,none,0,none,0,none,0,20260609_055319,3,2,B12,buyer,bid,15,17,False,,,
2,43,gemma3-27b,baseline,refined,0.7,none,0,none,0,none,0,20260609_055319,3,2,S3,seller,ask,16,12,False,,,
2,43,gemma3-27b,baseline,refined,0.7,none,0,none,0,none,0,20260609_055319,3,3,B12,buyer,bid,16,17,True,16,S3,1
2,43,gemma3-27b,baseline,refined,0.7,none,0,none,0,none,0,20260609_055319,3,3,B6,buyer,bid,17,17,False,,,
2,43,gemma3-27b,baseline,refined,0.7,none,0,none,0,none,0,20260609_055319,3,3,B11,buyer,bid,8,8,False,,,
2,43,gemma3-27b,baseline,refined,0.7,none,0,none,0,none,0,20260609_055319,3,3,B10,buyer,bid,13,13,False,,,
2,43,gemma3-27b,baseline,refined,0.7,none,0,none,0,none,0,20260609_055319,3,3,B4,buyer,bid,15,15,False,,,
2,43,gemma3-27b,baseline,refined,0.7,none,0,none,0,none,0,20260609_055319,3,3,B16,buyer,bid,17,17,False,,,
2,43,gemma3-27b,baseline,refined,0.7,none,0,none,0,none,0,20260609_055319,3,3,S1,seller,ask,15,12,True,17,B6,5
2,43,gemma3-27b,baseline,refined,0.7,none,0,none,0,none,0,20260609_055319,3,3,B8,buyer,bid,8,8,False,,,
2,43,gemma3-27b,baseline,refined,0.7,none,0,none,0,none,0,20260609_055319,3,3,B22,buyer,bid,13,13,False,,,
2,43,gemma3-27b,baseline,refined,0.7,none,0,none,0,none,0,20260609_055319,3,3,S3,seller,ask,15,12,False,,,
2,43,gemma3-27b,baseline,refined,0.7,none,0,none,0,none,0,20260609_055319,3,3,B5,buyer,bid,15,15,True,15,S3,0
2,43,gemma3-27b,baseline,refined,0.7,none,0,none,0,none,0,20260609_055319,3,3,B21,buyer,bid,15,15,False,,,
2,43,gemma3-27b,baseline,refined,0.7,none,0,none,0,none,0,20260609_055319,3,3,S2,seller,ask,15,12,True,15,B21,3
2,43,gemma3-27b,baseline,refined,0.7,none,0,none,0,none,0,20260609_055319,3,3,B3,buyer,bid,13,13,False,,,
2,43,gemma3-27b,baseline,refined,0.7,none,0,none,0,none,0,20260609_055319,3,3,B24,buyer,bid,14,15,False,,,
2,43,gemma3-27b,baseline,refined,0.7,none,0,none,0,none,0,20260609_055319,3,3,S4,seller,ask,14,12,True,14,B24,2
2,43,gemma3-27b,baseline,refined,0.7,none,0,none,0,none,0,20260609_055319,3,4,S2,seller,ask,14,12,False,,,
2,43,gemma3-27b,baseline,refined,0.7,none,0,none,0,none,0,20260609_055319,3,4,B2,buyer,bid,0,0,False,,,
2,43,gemma3-27b,baseline,refined,0.7,none,0,none,0,none,0,20260609_055319,3,4,B23,buyer,bid,8,8,False,,,
2,43,gemma3-27b,baseline,refined,0.7,none,0,none,0,none,0,20260609_055319,3,4,S3,seller,ask,14,12,False,,,
2,43,gemma3-27b,baseline,refined,0.7,none,0,none,0,none,0,20260609_055319,3,4,S4,seller,ask,13,12,False,,,
2,43,gemma3-27b,baseline,refined,0.7,none,0,none,0,none,0,20260609_055319,3,4,S1,seller,ask,14,12,False,,,
2,43,gemma3-27b,baseline,refined,0.7,none,0,none,0,none,0,20260609_055319,3,4,B17,buyer,bid,8,8,False,,,
2,43,gemma3-27b,baseline,refined,0.7,none,0,none,0,none,0,20260609_055319,3,4,B19,buyer,bid,13,13,True,13,S4,0
2,43,gemma3-27b,baseline,refined,0.7,none,0,none,0,none,0,20260609_055319,3,5,B4,buyer,bid,14,15,False,,,
2,43,gemma3-27b,baseline,refined,0.7,none,0,none,0,none,0,20260609_055319,3,5,B11,buyer,bid,8,8,False,,,
2,43,gemma3-27b,baseline,refined,0.7,none,0,none,0,none,0,20260609_055319,3,5,S2,seller,ask,13,12,True,14,B4,2
2,43,gemma3-27b,baseline,refined,0.7,none,0,none,0,none,0,20260609_055319,3,5,B22,buyer,bid,13,13,False,,,
2,43,gemma3-27b,baseline,refined,0.7,none,0,none,0,none,0,20260609_055319,3,5,S3,seller,ask,13,12,True,13,B22,1
2,43,gemma3-27b,baseline,refined,0.7,none,0,none,0,none,0,20260609_055319,3,5,S4,seller,ask,12,12,False,,,
2,43,gemma3-27b,baseline,refined,0.7,none,0,none,0,none,0,20260609_055319,3,5,B16,buyer,bid,16,17,True,12,S4,5
2,43,gemma3-27b,baseline,refined,0.7,none,0,none,0,none,0,20260609_055319,3,5,S1,seller,ask,13,12,False,,,
2,43,gemma3-27b,baseline,refined,0.7,none,0,none,0,none,0,20260609_055319,3,6,S1,seller,ask,12,12,False,,,
2,43,gemma3-27b,baseline,refined,0.7,none,0,none,0,none,0,20260609_055319,3,6,B10,buyer,bid,12,13,True,12,S1,1
2,43,gemma3-27b,baseline,refined,0.7,none,0,none,0,none,0,20260609_055319,3,6,S3,seller,ask,12,12,False,,,
2,43,gemma3-27b,baseline,refined,0.7,none,0,none,0,none,0,20260609_055319,3,6,S2,seller,ask,12,12,False,,,
2,43,gemma3-27b,baseline,refined,0.7,none,0,none,0,none,0,20260609_055319,3,7,S3,seller,ask,12,12,False,,,
2,43,gemma3-27b,baseline,refined,0.7,none,0,none,0,none,0,20260609_055319,3,7,S4,seller,ask,13,12,False,,,
2,43,gemma3-27b,baseline,refined,0.7,none,0,none,0,none,0,20260609_055319,3,7,S1,seller,ask,13,12,False,,,
2,43,gemma3-27b,baseline,refined,0.7,none,0,none,0,none,0,20260609_055319,3,8,S1,seller,ask,14,12,False,,,
2,43,gemma3-27b,baseline,refined,0.7,none,0,none,0,none,0,20260609_055319,3,8,S2,seller,ask,13,12,False,,,
2,43,gemma3-27b,baseline,refined,0.7,none,0,none,0,none,0,20260609_055319,3,9,S4,seller,ask,12,12,False,,,
2,43,gemma3-27b,baseline,refined,0.7,none,0,none,0,none,0,20260609_055319,3,9,S3,seller,ask,12,12,False,,,
2,43,gemma3-27b,baseline,refined,0.7,none,0,none,0,none,0,20260609_055319,3,9,S1,seller,ask,12,12,False,,,
2,43,gemma3-27b,baseline,refined,0.7,none,0,none,0,none,0,20260609_055319,3,10,S2,seller,ask,13,12,False,,,
2,43,gemma3-27b,baseline,refined,0.7,none,0,none,0,none,0,20260609_055319,3,11,S2,seller,ask,12,12,False,,,
2,43,gemma3-27b,baseline,refined,0.7,none,0,none,0,none,0,20260609_055319,3,11,S1,seller,ask,13,12,False,,,
